"Name","State","Notes","User","Tags","Created","Runtime","Sweep","architecture","batch_size","budget","dataset","epochs","fanout","hidden","layer","mode","num_parts","num_threads","run","sampler","seed","fastladies","accuracy","auroc","dataloading time","end-to-end time","equality","f1","inference time","loss","modelpath","num_edges","num_nodes","overall training time","parity","process cpu times","sampling time","system cpu stats","system cpu times","test-acc","test-auroc","test-f1","time per epoch","used memory","used memory full","sampled_edges","sampled_nodes"
"gcn-pokec-z-shadow-cpu-32-100-2-16-10-1024-[2]-None-1000","finished","-","","","2024-05-22T10:39:34.000Z","44","","gcn","1024","1000","pokec-z","100","[2]","16","2","cpu","10","32","1","shadow","10","","0.8378295302391052","0.6703511476516724","5.829334049485624","38.67221625708043","42.573089599609375","0.010522359982132912","1.7706100177019837","0.4118722155690193","2024-05-22-12-39-35-gcn-pokec-z-shadow-cpu-32-100-2-16-10-1024-[2]-None-1000.pkl","1303712","67796","30.565530829131603","1.4607152938842771","[790.35,20.2,0,0.04,0]","0.0012524817138910294","[5840427433,30420368172,30015158877,0]","[87393843.91,1172.99,8816529.74,118209883.26,1453.21,0,9002.05,555159.86,0,0]","0.473499596118927","0.6521114706993103","0.035688795149326324","0.30517840462736784","930.67578125","[976179200,8650604544,198914048,2838528,0,3494092800,0,957411328,962648064,0]","",""
"gcn-pokec-z-shadow-cpu-32-100-2-16-10-1024-[1]-None-1000","finished","-","","","2024-05-22T10:38:47.000Z","40","","gcn","1024","1000","pokec-z","100","[1]","16","2","cpu","10","32","1","shadow","10","","0.7714388966560364","0.6832171082496643","6.1254985593259335","34.56854001712054","31.73212432861328","0.13430790603160858","1.7921001762151718","0.4992442429065704","2024-05-22-12-38-47-gcn-pokec-z-shadow-cpu-32-100-2-16-10-1024-[1]-None-1000.pkl","1303712","67796","26.14692833647132","1.2224321365356443","[712.65,19.55,0,0.04,0]","0.0011436641216278076","[5840037365,30419355333,30014749493,0]","[87393056.75,1172.99,8816506.5,118209054.45,1453.2,0,9001.78,555155.61,0,0]","0.4968823194503784","0.6772735118865967","0.11997273564338684","0.2609898416884244","832.70703125","[873156608,8619704320,198627328,2838528,0,3386953728,0,854167552,859469824,0]","",""
"gcn-pokec-z-labor-cpu-32-100-2-16-10-1024-[50]-None-1000","finished","-","","","2024-05-22T10:36:06.000Z","153","","gcn","1024","1000","pokec-z","100","[50]","16","2","cpu","10","32","1","labor","10","","0.7118908166885376","0.773105263710022","5.8782745795324445","146.5167068503797","4.438045501708984","0.7199696898460388","2.127944389358163","0.5899425745010376","2024-05-22-12-36-07-gcn-pokec-z-labor-cpu-32-100-2-16-10-1024-[50]-None-1000.pkl","1303712","67796","138.00230758357793","0.07079210877418518","[2936.6,181,0,0.04,0]","0.00138008501380682","[5839626401,30418415011,30014380266,0]","[87392346,1172.99,8816483.66,118208244.87,1453.18,0,9001.59,555151.65,0,0]","0.7010911703109741","0.7610362768173218","0.6952721476554871","1.3796942755766213","2405.2890625","[2522128384,22884741120,199127040,2838528,0,5191553024,0,2503417856,2508618752,0]","",""
"gcn-pokec-z-labor-cpu-32-100-2-16-10-1024-[40]-None-1000","finished","-","","","2024-05-22T10:33:28.000Z","150","","gcn","1024","1000","pokec-z","100","[40]","16","2","cpu","10","32","1","labor","10","","0.7181286811828613","0.7816229462623596","5.820393707603216","145.62880533654243","4.531448841094971","0.7249904870986938","2.071341616101563","0.5816971659660339","2024-05-22-12-33-28-gcn-pokec-z-labor-cpu-32-100-2-16-10-1024-[40]-None-1000.pkl","1303712","67796","137.18857752066106","0.07811067253351212","[2908.94,173.76,0,0.04,0]","0.0012951726093888285","[5838628778,30416269351,30012920207,0]","[87389428.8,1172.99,8816300.61,118206278.55,1453.12,0,8997.38,555135.94,0,0]","0.704598605632782","0.7636790871620178","0.694847047328949","1.3715517127886414","2283.11328125","[2394017792,22811705344,199233536,2838528,0,5115961344,0,2375659520,2380819456,0]","",""
"gcn-pokec-z-labor-cpu-32-100-2-16-10-1024-[30]-None-1000","finished","-","","","2024-05-22T10:31:13.000Z","126","","gcn","1024","1000","pokec-z","100","[30]","16","2","cpu","10","32","1","labor","10","","0.7107212543487549","0.7788639068603516","5.875824438408017","121.85170150455087","5.069781303405762","0.7185128927230835","2.0147388940677047","0.5801296085119247","2024-05-22-12-31-13-gcn-pokec-z-labor-cpu-32-100-2-16-10-1024-[30]-None-1000.pkl","1303712","67796","113.4281014772132","0.10116696357727052","[2606.26,152.93,0,0.04,0]","0.0012447088956832886","[5837505861,30414077559,30011429049,0]","[87386532.57,1172.99,8816124.24,118204295.22,1453.07,0,8993.4,555119.46,0,0]","0.7069368958473206","0.7638140320777893","0.6987179517745972","1.133950620172545","3084.41015625","[3234238464,22882328576,199155712,2838528,0,6014009344,0,3215450112,3220676608,0]","",""
"gcn-pokec-z-labor-cpu-32-100-2-16-10-1024-[20]-None-1000","finished","-","","","2024-05-22T10:29:07.000Z","118","","gcn","1024","1000","pokec-z","100","[20]","16","2","cpu","10","32","1","labor","10","","0.7185184955596924","0.7770574688911438","5.857156455516815","111.44429669342937","3.503276824951172","0.7190661430358887","1.639553140848875","0.5872699618339539","2024-05-22-12-29-07-gcn-pokec-z-labor-cpu-32-100-2-16-10-1024-[20]-None-1000.pkl","1303712","67796","103.4076245604083","0.08294601738452911","[2455.54,138.36,0,0.04,0]","0.0013859216123819351","[5836563460,30412076921,30010111766,0]","[87383940.27,1172.99,8815968.71,118202702.95,1453.02,0,8988.68,555106.75,0,0]","0.7007014751434326","0.7588819265365601","0.6783919334411621","1.033734177071601","2885.25","[3025645568,22888972288,198348800,2838528,0,5823934464,0,3006963712,3012180992,0]","",""
"gcn-pokec-z-labor-cpu-32-100-2-16-10-1024-[10]-None-1000","finished","-","","","2024-05-22T10:27:33.000Z","86","","gcn","1024","1000","pokec-z","100","[10]","16","2","cpu","10","32","1","labor","10","","0.7013645172119141","0.7661353945732117","5.8222757913172245","81.51598070655018","4.606635093688965","0.7100681066513062","2.185260863043368","0.5915500670671463","2024-05-22-12-27-33-gcn-pokec-z-labor-cpu-32-100-2-16-10-1024-[10]-None-1000.pkl","1303712","67796","72.99068146198988","0.1607276201248169","[1887.35,58.45,0,0.05,0]","0.00133596733212471","[5835616138,30410145629,30008868669,0]","[87381502.16,1172.99,8815828.09,118201336.8,1452.96,0,8984.02,555094.77,0,0]","0.6971940994262695","0.7580856680870056","0.6777271032333374","0.7295830148365349","2439.2890625","[2557779968,22859644928,198754304,2838528,0,5395128320,0,2539335680,2544517120,0]","",""
"gcn-pokec-z-labor-cpu-32-100-2-16-10-1024-[8]-None-1000","finished","-","","","2024-05-22T10:26:11.000Z","74","","gcn","1024","1000","pokec-z","100","[8]","16","2","cpu","10","32","1","labor","10","","0.7013645172119141","0.7606472969055176","5.912928177043796","69.49930672999471","4.518956184387207","0.7033307552337646","2.337422522716224","0.5909177660942078","2024-05-22-12-26-11-gcn-pokec-z-labor-cpu-32-100-2-16-10-1024-[8]-None-1000.pkl","1303712","67796","60.72978609148413","0.22748826444149017","[1583.78,44.07,0,0.04,0]","0.0013855956494808197","[5834745661,30408486035,30007896757,0]","[87379620.26,1172.99,8815766.53,118200289.78,1452.93,0,8979.21,555084.94,0,0]","0.6991426348686218","0.7604005336761475","0.6731583476066589","0.6069782250467688","1975.48046875","[2071441408,22780923904,199192576,2838528,0,5003370496,0,2052718592,2058020864,0]","",""
"gcn-pokec-z-labor-cpu-32-100-2-16-10-1024-[6]-None-1000","finished","-","","","2024-05-22T10:24:57.000Z","66","","gcn","1024","1000","pokec-z","100","[6]","16","2","cpu","10","32","1","labor","10","","0.6974658966064453","0.7604469656944275","5.802164278924465","61.11695506982505","4.658441543579102","0.6982892751693726","1.8135878425091505","0.5983595550060272","2024-05-22-12-24-58-gcn-pokec-z-labor-cpu-32-100-2-16-10-1024-[6]-None-1000.pkl","1303712","67796","52.99273316562176","0.34936457872390747","[1402.17,30.14,0,0.04,0]","0.0014575645327568054","[5833978100,30406970738,30007070645,0]","[87378040.34,1172.99,8815718.94,118199310.12,1452.88,0,8974.94,555076.47,0,0]","0.7034294605255127","0.7588416337966919","0.6803863644599915","0.5295892906188965","1872.86328125","[1963929600,22876237824,199393280,2838528,0,4915347456,0,1944899584,1950212096,0]","",""
"gcn-pokec-z-labor-cpu-32-100-2-16-10-1024-[4]-None-1000","finished","-","","","2024-05-22T10:23:47.000Z","62","","gcn","1024","1000","pokec-z","100","[4]","16","2","cpu","10","32","1","labor","10","","0.6732943654060364","0.7309463024139404","5.91691982652992","56.54766761697829","4.313257217407227","0.6713725328445435","1.9760356871411204","0.6112908571958542","2024-05-22-12-23-47-gcn-pokec-z-labor-cpu-32-100-2-16-10-1024-[4]-None-1000.pkl","1303712","67796","48.11016742326319","0.4944818615913391","[1302.85,20.9,0,0.04,0]","0.0014316895976662636","[5833274234,30405573937,30006354517,0]","[87376641.94,1172.99,8815685.51,118198353.36,1452.86,0,8971.66,555069.17,0,0]","0.7038191556930542","0.7522808909416199","0.6809403896331787","0.48075307221151886","1597.49609375","[1675096064,22862790656,199131136,2838528,0,4636016640,0,1656287232,1661494272,0]","",""
"gcn-pokec-z-labor-cpu-32-100-2-16-10-1024-[2]-None-1000","finished","-","","","2024-05-22T10:22:41.000Z","58","","gcn","1024","1000","pokec-z","100","[2]","16","2","cpu","10","32","1","labor","10","","0.6284600496292114","0.6836532950401306","5.87127535790205","52.71048953663558","5.031283378601074","0.6099058389663696","2.3611809415742755","0.6428831368684769","2024-05-22-12-22-41-gcn-pokec-z-labor-cpu-32-100-2-16-10-1024-[2]-None-1000.pkl","1303712","67796","43.95807766541839","0.7516875863075256","[1186.1,21.06,0,0.02,0]","0.0014697983860969543","[5832612220,30404252925,30005687491,0]","[87375346.2,1172.99,8815661.16,118197450.37,1452.84,0,8968.84,555061.61,0,0]","0.694855809211731","0.7471478581428528","0.6831242442131042","0.4392667692061514","1213.71875","[1272676352,22759878656,198696960,2838528,0,4260868096,0,1253814272,1259056128,0]","",""
"gcn-pokec-z-labor-cpu-32-100-2-16-10-1024-[1]-None-1000","finished","-","","","2024-05-22T10:21:47.000Z","46","","gcn","1024","1000","pokec-z","100","[1]","16","2","cpu","10","32","1","labor","10","","0.5660818815231323","0.5744829177856445","5.832377981394529","40.42819641251117","6.537274360656738","0.6798964738845825","2.031925898976624","0.6797501593828201","2024-05-22-12-21-47-gcn-pokec-z-labor-cpu-32-100-2-16-10-1024-[1]-None-1000.pkl","1303712","67796","32.04375804029405","0.235111266374588","[866.63,22.38,0.01,0.04,0]","0.0013778600841760635","[5831911934,30402969690,30005071467,0]","[87374166.44,1172.99,8815636.99,118196542.75,1452.82,0,8966.54,555054.95,0,0]","0.6730319857597351","0.7214435338973999","0.6718811392784119","0.32009355679154394","1132.80078125","[1187827712,22779666432,198680576,2838528,0,3996536832,0,1168756736,1174006784,0]","",""
"gcn-pokec-z-neighbor-cpu-32-100-2-16-10-1024-[50]-None-1000","finished","-","","","2024-05-22T10:18:59.000Z","160","","gcn","1024","1000","pokec-z","100","[50]","16","2","cpu","10","32","1","neighbor","10","","0.7189083695411682","0.7824041843414307","6.245161261409521","155.5366603564471","5.431550979614258","0.7354128360748291","2.4846716914325953","0.5784630179405212","2024-05-22-12-18-59-gcn-pokec-z-neighbor-cpu-32-100-2-16-10-1024-[50]-None-1000.pkl","1303712","67796","146.289024095051","0.11757224798202516","[3367.05,182.01,0,0.04,0]","0.001301565207540989","[5831348776,30401878421,30004619979,0]","[87373306.48,1172.99,8815611.68,118195755.63,1452.81,0,8964.67,555050.21,0,0]","0.7010911703109741","0.7678589820861816","0.7075867056846619","1.4625577751267702","902.97265625","[946835456,8185913344,198651904,2838528,0,3448176640,0,928100352,933276672,0]","",""
"gcn-pokec-z-neighbor-cpu-32-100-2-16-10-1024-[40]-None-1000","finished","-","","","2024-05-22T10:16:13.000Z","158","","gcn","1024","1000","pokec-z","100","[40]","16","2","cpu","10","32","1","neighbor","10","","0.7204678654670715","0.7820642590522766","5.863170623779297","153.35221981536597","3.953135728836059","0.7140008211135864","2.105638610199094","0.5804635435342789","2024-05-22-12-16-13-gcn-pokec-z-neighbor-cpu-32-100-2-16-10-1024-[40]-None-1000.pkl","1303712","67796","144.85987142845988","0.05191006511449814","[3417.25,173.98,0,0.04,0]","0.0011852150782942772","[5830181661,30399480591,30002905393,0]","[87369957.65,1172.99,8815427.58,118193930.94,1452.78,0,8960.89,555035.83,0,0]","0.6999220848083496","0.7601874470710754","0.6756529211997986","1.4482769141159952","866.0390625","[908107776,8015704064,199049216,2838528,0,3409489920,0,889417728,894676992,0]","",""
"gcn-pokec-z-neighbor-cpu-32-100-2-16-10-1024-[30]-None-1000","finished","-","","","2024-05-22T10:13:44.000Z","142","","gcn","1024","1000","pokec-z","100","[30]","16","2","cpu","10","32","1","neighbor","10","","0.7134503126144409","0.7820826172828674","5.891746662557125","136.841395476833","5.152765274047852","0.7326300740242004","2.2652128394693136","0.5765727013349533","2024-05-22-12-13-44-gcn-pokec-z-neighbor-cpu-32-100-2-16-10-1024-[30]-None-1000.pkl","1303712","67796","128.15671493764967","0.1476173996925354","[3188.68,159.59,0,0.04,0]","0.001147928647696972","[5828986090,30397060404,30001185539,0]","[87366562.11,1172.99,8815251.61,118192229.26,1452.75,0,8957.28,555008.7,0,0]","0.704598605632782","0.7679224610328674","0.711567759513855","1.2812481216713787","875.92578125","[918474752,8016965632,199172096,2838528,0,3420172288,0,899571712,904768512,0]","",""
"gcn-pokec-z-neighbor-cpu-32-100-2-16-10-1024-[20]-None-1000","finished","-","","","2024-05-22T10:11:32.000Z","124","","gcn","1024","1000","pokec-z","100","[20]","16","2","cpu","10","32","1","neighbor","10","","0.7146198749542236","0.7773069739341736","5.860683953389525","119.43870100285858","4.389883995056152","0.7294900417327881","1.7250363621860745","0.5838806927204132","2024-05-22-12-11-32-gcn-pokec-z-neighbor-cpu-32-100-2-16-10-1024-[20]-None-1000.pkl","1303712","67796","111.330495942384","0.1279517412185669","[2833.62,140.36,0,0.04,0]","0.0011301161721348765","[5827819260,30394767024,29999601015,0]","[87363387.02,1172.99,8815089.56,118190809.91,1452.71,0,8953.62,554994.1,0,0]","0.705377995967865","0.7625201344490051","0.705377995967865","1.112980197640136","900.59765625","[944345088,8042881024,198836224,2838528,0,3448193024,0,925814784,931110912,0]","",""
"gcn-pokec-z-neighbor-cpu-32-100-2-16-10-1024-[10]-None-1000","finished","-","","","2024-05-22T10:09:37.000Z","106","","gcn","1024","1000","pokec-z","100","[10]","16","2","cpu","10","32","1","neighbor","10","","0.7009746432304382","0.7679147124290466","5.9301704009994864","100.86877758987248","3.7870357036590576","0.7019044160842896","2.055048500187695","0.5976346731185913","2024-05-22-12-09-37-gcn-pokec-z-neighbor-cpu-32-100-2-16-10-1024-[10]-None-1000.pkl","1303712","67796","92.36401508096606","0.1532723307609558","[2511.56,75.35,0,0.05,0]","0.0011543706059455872","[5826892729,30392660043,29998219033,0]","[87360569.58,1172.99,8814946.79,118189536.37,1452.66,0,8949.87,554982.3,0,0]","0.6971940994262695","0.7578591108322144","0.6761150360107422","0.9233211563713848","930.95703125","[976179200,8213598208,199286784,2838528,0,3481792512,0,957079552,962354176,0]","",""
"gcn-pokec-z-neighbor-cpu-32-100-2-16-10-1024-[8]-None-1000","finished","-","","","2024-05-22T10:08:01.000Z","88","","gcn","1024","1000","pokec-z","100","[8]","16","2","cpu","10","32","1","neighbor","10","","0.7056530117988586","0.7603375315666199","5.903631430119276","83.22088919766247","4.078458309173584","0.7090559005737305","1.9874311313033104","0.6031053811311722","2024-05-22-12-08-01-gcn-pokec-z-neighbor-cpu-32-100-2-16-10-1024-[8]-None-1000.pkl","1303712","67796","74.80143267195672","0.20258960127830505","[2082.48,39.37,0.01,0.03,0]","0.0011017927899956703","[5825962766,30390732640,29996990052,0]","[87358063.2,1172.99,8814868.09,118188484.33,1452.63,0,8946.85,554971.2,0,0]","0.6999220848083496","0.7578951716423035","0.6826050877571106","0.7476908991672099","927.3125","[972357632,8088559616,199454720,2838528,0,3479879680,0,953589760,958809088,0]","",""
"gcn-pokec-z-neighbor-cpu-32-100-2-16-10-1024-[6]-None-1000","finished","-","","","2024-05-22T10:06:34.000Z","79","","gcn","1024","1000","pokec-z","100","[6]","16","2","cpu","10","32","1","neighbor","10","","0.6869395971298218","0.7523193955421448","5.888857886195183","72.49973096325994","5.116993427276611","0.6998130679130554","1.9477077992632983","0.5985694229602814","2024-05-22-12-06-35-gcn-pokec-z-neighbor-cpu-32-100-2-16-10-1024-[6]-None-1000.pkl","1303712","67796","64.14045686181635","0.25731322169303894","[1779.24,41.72,0,0.03,0]","0.0011793142184615135","[5825178027,30388969196,29995977822,0]","[87355986.75,1172.99,8814825.57,118187512.61,1452.58,0,8944.55,554960.78,0,0]","0.6999220848083496","0.7548834085464478","0.6854575276374817","0.6410541469417512","929.984375","[975159296,8100237312,198578176,2838528,0,3482165248,0,956370944,961514496,0]","",""
"gcn-pokec-z-neighbor-cpu-32-100-2-16-10-1024-[4]-None-1000","finished","-","","","2024-05-22T10:05:15.000Z","72","","gcn","1024","1000","pokec-z","100","[4]","16","2","cpu","10","32","1","neighbor","10","","0.6791422963142395","0.7424904108047485","5.839599539525807","67.5771704763174","4.821591854095459","0.6828516125679016","1.758310183882713","0.6103703677654266","2024-05-22-12-05-16-gcn-pokec-z-neighbor-cpu-32-100-2-16-10-1024-[4]-None-1000.pkl","1303712","67796","59.45408716704696","0.3278137743473053","[1633.47,35.47,0,0.04,0]","0.0013736709952354431","[5824439878,30387280528,29995103014,0]","[87354216.66,1172.99,8814780.53,118186667.19,1452.55,0,8942.55,554952.38,0,0]","0.7088854312896729","0.7597984671592712","0.6852086186408997","0.5942154217232019","910.38671875","[954609664,8088559616,198565888,2838528,0,3461750784,0,935407616,940688384,0]","",""
"gcn-pokec-z-neighbor-cpu-32-100-2-16-10-1024-[2]-None-1000","finished","-","","","2024-05-22T10:04:06.000Z","62","","gcn","1024","1000","pokec-z","100","[2]","16","2","cpu","10","32","1","neighbor","10","","0.6510721445083618","0.7039915323257446","5.863244721665978","57.74320196826011","4.447874069213867","0.6529662609100342","1.8841368965804577","0.6412034183740616","2024-05-22-12-04-06-gcn-pokec-z-neighbor-cpu-32-100-2-16-10-1024-[2]-None-1000.pkl","1303712","67796","49.4915330959484","0.3742890954017639","[1339.11,27,0,0.04,0]","0.001263394020497799","[5823682269,30385604397,29994294786,0]","[87352595.37,1172.99,8814741.97,118185796.48,1452.53,0,8941.37,554944.3,0,0]","0.6968043446540833","0.7404826879501343","0.6800987124443054","0.4945916777290404","907.23828125","[951308288,8625426432,198750208,2838528,0,3463786496,0,932188160,937458688,0]","",""
